,rownumber,customerid,surname,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn
17,-1.7259886383723295,1.3523415693786278,1154,-1.0504957218062334,2,0,-1.4228472097266833,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.4899561835690913,0
18,-1.7256422282090838,-0.40918267669386604,1872,-0.6573182447885119,2,1,0.5795781950006521,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.0189010247747559,0
19,-1.7252958180458378,-1.6954564087917698,1108,0.7808835790394698,0,0,-1.4228472097266833,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.7888730584424746,0
20,-1.724949407882592,-1.5748573855445467,1736,0.8429642333054258,0,1,0.1981638321954454,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,1.2310704831801604,0
21,-1.7246029977193462,-1.2928155430500612,697,-0.15032623494987085,2,0,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.6688717421740601,0
22,-1.7242565875561005,0.11633712466538776,991,-1.4540199745349478,2,0,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.32731820632749364,1
23,-1.7239101773928545,0.4837366619999827,1862,0.19111736351288738,0,1,0.6749317857019538,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-1.5928757668520803,0
24,-1.7235637672296087,-0.9160461219496302,2880,2.0224966643585907,0,0,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.5219882921316075,0
25,-1.723217357066363,0.6568709830974947,1642,-0.7607860018984386,0,1,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,0.9702425509371355,0.42460549226186645,0
26,-1.7228709469031172,0.6377558641390011,2897,1.09128685036925,1,1,-0.27860412131106305,-1.0417596792253108,0.9669114802146295,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.2163903409521621,0
27,-1.7225245367398712,0.1366756112372249,1908,-0.8228666561643946,0,1,0.48422460429935044,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-1.0721517054667205,0
28,-1.7221781265766254,0.5248306922845697,1772,-0.7918263290314166,1,0,0.38887101359804876,-0.695981771888179,1.0395750259469725,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.001690039053891126,0
29,-1.7218317164133796,-0.4815698944515941,1609,-2.4783507699232223,0,1,-0.9460792562201749,-1.7333154938995745,-0.2690746311079832,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.8104496783748915,0
30,-1.7214853062501339,-1.4105646758343817,133,-0.6159311419445411,2,0,0.0074566507928420294,-0.695981771888179,-1.2258476714090278,2.52705661927622,0.646091668153197,-1.0306701134001208,0.7021528985231289,1
31,-1.7211388960868879,0.21702862038638335,2007,-1.2160441331821163,0,1,-0.27860412131106305,0.6871298574603482,0.14145222877469335,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,0.9849420451757676,0
32,-1.720792485923642,0.8235548204155586,2364,-1.0091086189622627,1,1,0.1981638321954454,1.378685672134612,0.5389379904752859,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.31633078816391447,0
33,-1.7204460757603963,-0.43808473655910835,1655,-1.350552217425021,2,0,0.2935174228967471,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.1421041777545031,0
34,-1.7200996655971506,0.5841918253411279,567,0.7394964761954991,2,0,-0.9460792562201749,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,0.7293439051333712,0
35,-1.7197532554339046,1.4350996080403822,1587,-1.8161571244196912,0,0,0.5795781950006521,-1.7333154938995745,0.9260167093296419,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.2566552636509198,1
36,-1.7194068452706588,1.3555390074589575,2775,-1.6609554887548013,2,1,-0.7553720748175714,-0.695981771888179,1.1022538431506914,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,0.2430378929672636,0
37,-1.719060435107413,0.5374258179401298,1594,1.5879320844968983,2,1,-0.5646648934149681,0.6871298574603482,0.00100507140589216,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.028462140497060744,0
38,-1.7187140249441673,0.36819793206249907,105,2.063883767202561,0,1,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,-1.030773708690248,0
39,-1.7183676147809213,-1.4620990365464803,396,-0.7090521233434752,1,1,0.1981638321954454,0.3413519501232164,-0.09834889947063385,0.8077365626180215,-1.5477679860172513,0.9702425509371355,1.3560603601273575,0
40,-1.7180212046176755,-0.9951062539619595,1231,-1.8471974515526692,2,1,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.5205574726887156,0
41,-1.7176747944544297,0.65627320119552,564,-1.919624881529618,0,0,1.1516997392084622,1.03290776479748,0.7378308850642105,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.4121157168917053,1
42,-1.717328384291184,-0.04163021840760312,2067,-0.9780682918292848,0,0,2.105235646221479,-1.0417596792253108,0.6560450295292659,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.10322823597732225,0
43,-1.716981974127938,0.8932728724714462,1508,1.8983353558266787,0,0,0.9609925578058589,-1.0417596792253108,0.8800272410904766,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.6393570917124016,1
44,-1.7166355639646922,-0.09410990863910365,241,0.09799638211395333,2,0,2.105235646221479,-0.004425957213915414,1.2732771981989726,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.0128771271288544,0
45,-1.7162891538014464,0.8884489115415571,2668,1.2982223645891036,1,0,-0.6600184841162697,-0.35020386455104724,0.5278566871606641,0.8077365626180215,0.646091668153197,0.9702425509371355,0.45954295093404635,0
46,-1.7159427436382007,-1.2325507861881924,1689,1.8466014772717152,1,0,-1.1367864376227783,1.378685672134612,0.5699204753635505,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.3411368974574667,1
47,-1.7155963334749547,1.1209443656956273,2016,-0.13997945923887817,1,0,0.0074566507928420294,1.378685672134612,0.983389912427009,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.3048737013667674,1
48,-1.715249923311709,1.0463189412816685,2888,-1.040148946095241,1,1,-0.08789693990845966,-1.0417596792253108,0.431217227706301,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.16018938579165296,0
49,-1.7149035131484631,1.1251149371047533,347,1.2982223645891036,1,0,-0.18325053060976135,-1.0417596792253108,0.4372729105057929,0.8077365626180215,0.646091668153197,-1.0306701134001208,1.6347204885477364,0
50,-1.7145571029852171,-1.0341706061607718,477,0.49117385913167494,1,1,0.48422460429935044,1.7244635794717436,0.6391207231492967,0.8077365626180215,0.646091668153197,-1.0306701134001208,1.7035816271473465,0
51,-1.7142106928219714,1.073955927819476,2645,-0.6780117962104972,1,1,-0.27860412131106305,-0.004425957213915414,1.1149271191851775,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.23763234405007433,0
52,-1.7138642826587256,-0.10270128574190295,1983,1.4223836731210155,0,0,-0.5646648934149681,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,0.2936645775819838,0
53,-1.7135178724954798,0.15788991780497852,2115,0.04626250355898996,1,1,0.1981638321954454,1.03290776479748,0.7865476864126004,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.1120387734559636,1
54,-1.7131714623322338,-1.6870040507359414,2895,-0.5124633848346144,1,1,0.2935174228967471,-1.3875375865624426,0.3527539521024455,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.0446525657628767,1
55,-1.712825052168988,0.9720271625804396,2164,-0.3262214220367463,0,1,0.38887101359804876,-1.3875375865624426,0.7809373969674327,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.23162583954352245,0
56,-1.7124786420057423,-0.8464531870360165,2657,0.05660927926998263,0,1,0.5795781950006521,-0.004425957213915414,0.8234489825909674,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.22575565652582366,0
57,-1.7121322318424965,-0.6095925348070612,812,0.7705368033284771,1,1,-1.8996151632331917,-1.7333154938995745,-0.009579231263980102,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,-0.947291724355257,0
58,-1.7117858216792505,-0.9313799228305163,2570,-1.443673198823955,2,0,2.5820035997279875,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.7118972170658242,1
59,-1.7114394115160048,1.582459797829496,2720,-0.3779553005917097,0,1,1.1516997392084622,-0.35020386455104724,-0.5737700038102944,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.9270938782937008,0
60,-1.711093001352759,-0.551357456030967,1252,0.9464319904153525,1,1,-0.3739577120123647,-0.004425957213915414,0.9675743614357466,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,-0.27093228051997187,0
61,-1.7107465911895132,1.1473023770013029,563,0.3773593263107555,1,0,-1.1367864376227783,1.378685672134612,1.215543865966245,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,0.45914926395666855,0
62,-1.7104001810262672,0.15394177687100602,1320,-0.9884150675402774,2,1,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,1.3686515616931476,0
63,-1.7100537708630215,0.8378320765394662,2177,0.3463189991777775,2,1,1.6284676927149706,1.03290776479748,0.03560054743720522,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.012031099781775616,0
64,-1.7097073606997757,-1.3690535884088821,1312,-0.4917698334126291,1,1,-1.23214002832408,-0.35020386455104724,0.5237736209156963,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.1260627762252652,0
65,-1.70936095053653,1.3699413807251388,1095,1.0395529718142866,1,0,-0.27860412131106305,0.3413519501232164,1.496059620393335,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.2577791147705282,0
66,-1.709014540373284,0.07118373820925167,338,-0.7193988990544679,1,0,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.17982435403694502,0
67,-1.7086681302100382,-0.6861781277833092,473,0.8740045604384039,1,1,0.38887101359804876,1.7244635794717436,0.748371754269159,0.8077365626180215,0.646091668153197,0.9702425509371355,1.6794825587635858,0
68,-1.7083217200467924,-0.7300803428167076,1010,0.10834315782494601,1,0,-0.3739577120123647,-0.004425957213915414,1.1898468010272087,0.8077365626180215,-1.5477679860172513,0.9702425509371355,0.23590979377262114,0
69,-1.7079753098835466,0.8995565333945291,2179,0.25319801777884343,0,0,-1.7089079818305883,1.03290776479748,0.35079127235539426,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.4239372771449408,0
70,-1.7076288997203006,0.17867326532712244,1438,0.9050448875713819,1,1,1.8191748741175742,-1.0417596792253108,0.9177050506915502,4.246376675934418,0.646091668153197,-1.0306701134001208,-1.2470761847980885,1
71,-1.7072824895570549,-0.9814267797400267,1754,1.6810530658958325,0,1,-0.9460792562201749,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.150045386625037,0
72,-1.706936079393809,1.6901578535178232,2101,0.0669560549809753,2,0,-0.18325053060976135,-1.7333154938995745,1.396302407458702,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.971813693237685,0
73,-1.7065896692305633,1.2249167109251353,150,-0.4814230577016364,1,0,-1.3274936190253817,-0.004425957213915414,1.3029230222109995,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.7244854141803299,0
74,-1.7062432590673173,1.1103511143164477,2754,-1.3608989931360136,0,1,-0.27860412131106305,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,0.9702425509371355,0.7907154272123808,0
75,-1.7058968489040716,1.2514554469918728,428,0.8740045604384039,0,0,-1.7089079818305883,-1.3875375865624426,1.638488209226516,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.3511643089326582,0
76,-1.7055504387408258,-1.0689392698081845,1237,0.13938348495792402,0,1,1.533114102013669,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,0.6794126066593463,0
77,-1.70520402857758,-0.4011473757789502,2243,0.2842383449118215,0,0,-0.6600184841162697,1.378685672134612,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.836765674605092,0
78,-1.704857618414334,-1.609222893955744,380,1.1016336260802426,2,1,-0.5646648934149681,-0.004425957213915414,0.012298092828129055,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,1.637163817045588,0
79,-1.7045112082510883,1.5597301836497601,2201,-2.426616891368259,1,0,0.1981638321954454,1.7244635794717436,0.732499307041558,0.8077365626180215,0.646091668153197,-1.0306701134001208,-0.03110248637360859,0
80,-1.7041647980878425,0.20964670899223056,358,0.1497302606689167,0,0,-0.4693113027136664,-1.3875375865624426,0.32310091589144596,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,1.240243007195046,0
81,-1.7038183879245967,-0.37861238826497345,1541,1.308569140300096,0,0,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.6324023125342576,1
82,-1.7034719777613507,-0.6840928420787463,1811,-1.1125763760721894,0,0,-0.27860412131106305,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-1.2880145876351567,0
83,-1.703125567598105,0.1421251578784827,2064,-1.4954070773789185,0,0,-0.4693113027136664,-0.35020386455104724,0.22152238230962296,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.0284733219172884,0
84,-1.7027791574348592,0.664656049727863,208,-1.6299151616218233,0,0,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.7072969569127634,0
85,-1.7024327472716134,1.5891744177981888,1906,0.01522217642601194,2,0,3.440185916039703,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,0.25362744665469866,0
86,-1.7020863371083674,0.9936724281938029,965,1.029206196103294,2,1,-1.6135543911292867,-0.695981771888179,0.7243601000944535,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.4965100537758168,1
87,-1.7017399269451217,-0.9061479658053048,2321,0.8119239061724478,0,1,-0.8507256655188732,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.9003869856034099,0
88,-1.701393516781876,-0.9459352170483656,2417,-0.0468584778399441,0,0,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,2.52705661927622,0.646091668153197,-1.0306701134001208,-0.11892024415998563,1
89,-1.7010471066186301,1.0706333725968722,2067,-0.1606730106608635,1,0,-1.0414328469214764,-0.695981771888179,0.0823437706045412,0.8077365626180215,0.646091668153197,0.9702425509371355,0.9859758212713994,0
90,-1.7007006964553841,0.9257894275579308,1147,-0.036511702128951426,2,0,0.48422460429935044,-0.004425957213915414,-1.2258476714090278,2.52705661927622,0.646091668153197,0.9702425509371355,1.2887854461777652,1
91,-1.7003542862921384,0.5640062597209586,2287,1.629319187340869,0,1,0.5795781950006521,0.6871298574603482,0.6753929553061733,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.8180172017575125,0
92,-1.7000078761288926,1.6446986251583513,586,-1.3091651145810503,0,0,-0.27860412131106305,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.16561858374988617,0
93,-1.6996614659656466,-0.69934323153145,403,1.2257949346121548,0,1,-0.9460792562201749,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,1.2554922914181668,0
94,-1.6993150558024008,-0.19427313198160998,403,0.8222706818834405,2,1,0.2935174228967471,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-0.24532002128941735,0
95,-1.698968645639155,0.11845021417934486,887,-1.4022860959799843,2,1,-0.3739577120123647,1.7244635794717436,1.5993141087452802,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,0.3684301513922223,0
96,-1.6986222354759093,0.6642389925869504,1046,1.2671820374561256,2,1,0.1981638321954454,1.378685672134612,0.4221788999539574,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.6172224062856171,0
97,-1.6982758253126633,0.0381250088395806,2903,1.691399841606825,1,1,-0.9460792562201749,1.03290776479748,0.3301666270892652,0.8077365626180215,0.646091668153197,0.9702425509371355,1.6899655178763158,0
98,-1.6979294151494175,-1.203801647274618,61,0.615335167663587,2,1,-1.6135543911292867,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.007741581072431441,0
99,-1.6975830049861718,-0.8046640615165752,852,-2.4576572185012373,0,1,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-1.626846397081583,0
100,-1.697236594822926,1.635439956630092,942,0.1497302606689167,0,0,0.10281024149414371,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.0739062597827504,0
101,-1.69689018465968,0.7263944084876229,1250,-0.2848343191927756,0,0,0.48422460429935044,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,1.1663183654619271,0
102,-1.6965437744964342,-1.5402555447534991,1250,0.9050448875713819,0,1,-0.7553720748175714,1.378685672134612,0.09917992788595736,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.0106403758215394,0
103,-1.6961973643331885,1.1908987501313653,311,-1.2677780117370796,2,1,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-0.6877989698109479,0
104,-1.6958509541699427,1.584517279724665,763,0.20146413922388007,2,0,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.3487854977662366,1
105,-1.6955045440066967,-1.0716501412241164,1705,-0.29518109490376826,2,0,0.6749317857019538,-0.35020386455104724,0.4902272794282505,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.2016781988241692,1
106,-1.695158133843451,-1.2754381621787034,2525,-0.7090521233434752,1,1,-0.6600184841162697,-1.3875375865624426,0.19958127032437928,-0.9115834940401767,0.646091668153197,0.9702425509371355,-1.5656310282294663,0
107,-1.6948117236802052,1.6951625392087744,2122,1.3913433459880375,1,0,-0.27860412131106305,-1.0417596792253108,0.37376757529982507,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-1.0974845234549402,0
108,-1.6944653135169594,-1.2321059252378856,2752,-0.4710762819906437,2,1,-0.5646648934149681,-0.004425957213915414,1.1797059684586013,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,-0.49084714764726767,0
109,-1.6941189033537134,0.747205559819161,2568,-1.7747700215757207,1,1,-0.3739577120123647,1.378685672134612,0.26201118652800254,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.011135566242245735,1
110,-1.6937724931904676,1.5651519264816238,817,0.35666577488877016,1,1,-0.8507256655188732,-0.695981771888179,0.22519563538186405,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.6435210093764677,0
111,-1.6934260830272219,-0.3496408188762457,2322,-1.1643102546271529,1,1,0.0074566507928420294,0.6871298574603482,0.505963175688639,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.2669448570751147,0
112,-1.693079672863976,0.34769262263429684,2597,-0.9159876375633287,0,1,0.2935174228967471,-1.0417596792253108,0.3806832727590162,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,-0.2311490290038934,0
113,-1.69273326270073,-1.3879740807016165,490,0.25319801777884343,2,1,-0.27860412131106305,1.378685672134612,0.4760798299237842,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-1.3406210099872649,0
114,-1.6923868525374843,-1.1305386095209737,852,0.7291497004845064,1,1,-1.0414328469214764,1.378685672134612,1.2499486194025073,0.8077365626180215,-1.5477679860172513,0.9702425509371355,0.021052865298588744,1
115,-1.6920404423742386,-0.21434748236420248,1429,-0.23310044063781224,1,0,-0.8507256655188732,1.378685672134612,0.8953608569192877,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.45074219961698886,0
116,-1.6916940322109928,0.20257063950141366,2788,0.18077058780189473,1,0,-0.18325053060976135,0.3413519501232164,1.4645333357025436,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.27036505545351586,0
117,-1.6913476220477468,0.09852878474842029,764,-1.4954070773789185,0,0,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.1880850430341514,0
118,-1.691001211884501,-0.406916666228241,481,-1.3091651145810503,1,0,-0.7553720748175714,1.03290776479748,0.5021732452641317,-0.9115834940401767,0.646091668153197,-1.0306701134001208,1.7325557018962958,1
119,-1.6906548017212553,-1.2533897413291246,2857,0.5015206348426676,1,1,-0.4693113027136664,-0.35020386455104724,1.74195313351737,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.3607216073519582,0
120,-1.6903083915580095,-0.11772924471945317,647,1.8362547015607225,0,1,-0.4693113027136664,1.03290776479748,0.8485945547152395,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-1.0773958803182044,0
121,-1.6899619813947635,-1.5394631361857651,1388,0.24285124206785078,2,1,0.0074566507928420294,0.3413519501232164,0.7005053513151716,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,0.0007079082905388136,0
122,-1.6896155712315177,-0.0037197242986489634,396,0.05660927926998263,0,0,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.712594993484055,0
123,-1.689269161068272,0.9612392845355007,392,0.3463189991777775,1,0,0.8656389671045572,1.7244635794717436,0.7997291820680158,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.7048023350012298,0
124,-1.6889227509050262,1.2333551670762666,2913,-0.26414076777079026,0,0,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.4529583063345444,0
125,-1.6885763407417802,-0.8838910163852697,944,-2.2610684799923764,0,1,0.2935174228967471,1.378685672134612,1.2199444292370911,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.17693308487932127,1
126,-1.6882299305785344,-0.27530733446092565,1623,-1.0504957218062334,0,0,1.247053329909764,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-1.5902969780382497,1
127,-1.6878835204152887,1.2754640364037408,2167,-0.26414076777079026,1,1,1.6284676927149706,-1.7333154938995745,1.1542940257856116,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.9262452950562433,1
128,-1.687537110252043,-1.6049550092137386,1388,1.8362547015607225,0,0,0.1981638321954454,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,1.2396363049582653,0
129,-1.687190700088797,-1.3809258150201937,875,1.2361417103231473,0,1,-1.4228472097266833,1.378685672134612,0.4061458610959018,-0.9115834940401767,0.646091668153197,-1.0306701134001208,1.1679515404140175,0
130,-1.6868442899255511,0.6876358981921465,1146,1.1119804017912354,0,0,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,0.4196995334753119,0
131,-1.6864978797623054,0.38130742819185137,1363,1.4948111030979643,1,0,-0.5646648934149681,1.378685672134612,0.871498735669945,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.2581391967938526,0
132,-1.6861514695990594,-0.18169190823074693,576,0.3773593263107555,0,1,-0.08789693990845966,1.378685672134612,0.7386090011977995,-0.9115834940401767,0.646091668153197,0.9702425509371355,-1.1212664164647004,0
